Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Coral,16
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Crustose Corallines,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Sargassum pacificum,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Asparagopsis taxiformis,24
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Coral,8
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Padina boryana,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Amansia rhodantha,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Coral,20
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Sargassum pacificum,12
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Algal Turf,72
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Sand,12
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Sargassum pacificum,12
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Algal Turf,56
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Coral,40
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Sand,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Algal Turf,48
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Sand,52
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Algal Turf,100
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Algal Turf,100
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Algal Turf,84
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Amansia rhodantha,8
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Coral,8
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Algal Turf,80
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Coral,12
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Sargassum pacificum,4
2023,1/10/23,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Algal Turf,60
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Sargassum pacificum,28
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Coral,28
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Algal Turf,56
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Sargassum pacificum,12
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Turbinaria ornata,32
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Algal Turf,88
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Turbinaria ornata,12
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Algal Turf,52
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Padina boryana,4
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Turbinaria ornata,36
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Algal Turf,60
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Coral,8
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Turbinaria ornata,32
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Algal Turf,76
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Turbinaria ornata,20
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Algal Turf,80
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Coral,4
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Turbinaria ornata,8
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Algal Turf,60
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Coral,12
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Sargassum pacificum,4
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Turbinaria ornata,20
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Algal Turf,80
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Coral,16
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Algal Turf,48
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Coral,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Sand,12
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Sargassum pacificum,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Algal Turf,68
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Amansia rhodantha,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Coral,0
