Date,Location,Site,Habitat,Section_of_Transect,Quadrat_within_section,Quad40,Taxonomy_Substrate_or_Functional_Group,Percent_Cover,Group
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Non-coralline Crustose Algae,9.5,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Sand,0,Sand
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Porites spp. Massive,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Pocillopora,14.8,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Porites irregularis,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Porites rus,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Tubastrea,0.5,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Stylocoeniella,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Acropora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Astrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Astrea,0.5,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Acropora,3.8,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Acanthastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Sand,0,Sand
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Astreopora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Tubastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Cyphastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Leptastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,CTB,41.5,CTB
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Fungiidae unidentified,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Gardineroseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Goniastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Herpolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Porites spp. Massive,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Lobophyllia,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Stylocoeniella,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Pavona,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Millepora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Macroalgae,14.8,Macroalgae
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Pachyseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Leptoseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Montipora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Non-coralline Crustose Algae,22.4,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Plesiastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Porites irregularis,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Porites rus,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Pocillopora,16.9,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Acropora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Fungiidae unidentified,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Gardineroseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Cyphastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Astreopora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Astrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Macroalgae,44.2,Macroalgae
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Leptastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Goniastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Leptoseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Millepora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Non-coralline Crustose Algae,3.2,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Montipora,2.6,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Porites rus,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Pachyseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Porites spp. Massive,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Porites irregularis,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Pocillopora,17.4,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Pavona,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Tubastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Sand,0,Sand
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Acanthastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,CTB,32.1,CTB
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Herpolitha,0.5,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Lobophyllia,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Plesiastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Stylocoeniella,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Astreopora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Astrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Acropora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Cyphastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Fungiidae unidentified,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Macroalgae,26.6,Macroalgae
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Herpolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Lobophyllia,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Non-coralline Crustose Algae,7.3,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Leptoseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Leptastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Montipora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Pachyseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Porites irregularis,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Pocillopora,16.1,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Porites spp. Massive,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Stylocoeniella,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Tubastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Acanthastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,CTB,49.5,CTB
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Gardineroseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Goniastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Millepora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Pavona,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Plesiastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Porites rus,0.5,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Sand,0,Sand
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Leptastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Goniastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Gardineroseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Fungiidae unidentified,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,CTB,35.9,CTB
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Astrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Pocillopora,16.9,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Macroalgae,40.5,Macroalgae
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Lobophyllia,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites irregularis,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Non-coralline Crustose Algae,6.2,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Montipora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Plesiastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Pachyseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Tubastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites rus,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Sand,0,Sand
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites spp. Massive,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Stylocoeniella,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Acanthastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Acropora,0.5,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Astreopora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Cyphastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Herpolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Leptoseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Millepora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Pavona,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Acropora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Acanthastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Tubastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Pocillopora,15.9,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Cyphastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Fungiidae unidentified,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Astreopora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Astrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Goniastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Macroalgae,28.6,Macroalgae
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Leptastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Pavona,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Lobophyllia,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Non-coralline Crustose Algae,13.8,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Montipora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Stylocoeniella,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Porites irregularis,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Sand,0,Sand
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Porites spp. Massive,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Porites rus,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Plesiastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,CTB,41.8,CTB
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Gardineroseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Herpolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Leptoseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Millepora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Pachyseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,27,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Montipora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Acropora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Fungiidae unidentified,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Acanthastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Millepora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Astreopora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Macroalgae,35.3,Macroalgae
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Cyphastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,CTB,51.9,CTB
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Astrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Gardineroseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Non-coralline Crustose Algae,7,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Goniastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Leptastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Pachyseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Psammocora,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Unknown or Other,0,Other
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Lobophyllia,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Herpolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Leptoseris,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Soft Coral,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Tubastrea,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Pavona,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Sandolitha,0,Coral
2020-08,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,28,Pocillopora,5.9,Coral
